year,julian-day,standard-time,Solar_Wm2,Rain_mm,Wind_ms.1,Tair_C,Tsoil_C,D_kPa,GW,E-MD,P-PD,P-MD,leaftemp,leaf-air-temp-diff
2023,222,0,0.0,6.32,1.687,35.95569,32.97000000000003,4.520378841923326,,,,,33.36555555555556,-2.5901344444444376
2023,222,1,0.0,0.0,1.591,35.64809,31.870000000000005,4.470573335424363,,,,,33.84888888888889,-1.7992011111111168
2023,222,2,0.0,0.0,2.225667,35.21985,30.80000000000001,4.309260056655738,,,,,33.84222222222222,-1.3776277777777821
2023,222,3,0.0,0.0,1.276333,33.86655,29.79000000000002,3.574980159638645,,,,,32.16777777777778,-1.6987722222222175
2023,222,4,0.0,0.0,1.332333,33.02892,28.910000000000025,3.2419209289479527,,,,,31.055555555555557,-1.9733644444444423
2023,222,5,0.0,0.0,1.935,31.80928,28.180000000000007,2.978721439331153,,,,,30.154444444444444,-1.6548355555555574
2023,222,6,2.1881838074398248,6.32,1.548333,30.46262,27.610000000000017,2.5758134065237965,,,,,28.247777777777777,-2.2148422222222237
2023,222,7,64.55142231947484,0.0,2.212333,31.21277,27.920000000000016,2.963436489373799,,,,,27.878888888888888,-3.3338811111111113
2023,222,8,155.36105032822755,0.0,2.364333,31.91491,29.100000000000023,3.160281456558281,229.56666666666663,6.7665322941381225,,,29.200000000000003,-2.714909999999996
2023,222,9,260.9409190371991,0.0,1.513667,32.94185,30.58000000000004,3.4353319628776395,,,,,30.38555555555556,-2.5562944444444433
2023,222,10,271.33479212253826,0.0,1.383633,33.92282,32.27000000000004,3.7301940736421018,,,,,30.19888888888889,-3.72393111111111
2023,222,11,323.3041575492341,0.0,0.1736333,34.49435,34.10000000000002,3.902250553156344,,,,,30.923333333333332,-3.571016666666665
2023,222,12,413.5667396061269,6.32,0.5712666,35.84628,35.900000000000034,4.333125404279631,,,,,31.80222222222222,-4.04405777777778
2023,222,13,399.890590809628,0.0,0.7483666,36.75212,37.57000000000005,4.643306300625868,,,,,31.90555555555555,-4.8465644444444465
2023,222,14,390.59080962800874,0.0,0.7322,38.09398,39.06,5.162830594125878,,,,,32.99444444444444,-5.099535555555562
2023,222,15,316.19256017505467,0.0,1.858767,38.67694,40.170000000000016,5.423332094248274,,,,,33.61888888888889,-5.058051111111112
2023,222,16,245.0765864332604,0.0,0.8380666,38.64302,40.80000000000001,5.466050485365895,170.3,7.971033404707256,,,34.349999999999994,-4.293020000000006
2023,222,17,155.9080962800875,0.0,1.212033,39.10179,40.920000000000016,5.657439222319608,,,,,34.01555555555555,-5.08623444444445
2023,222,18,85.33916849015317,6.32,0.6559666,38.91976,40.59000000000003,5.577451202221862,,,,,32.84111111111111,-6.078648888888885
2023,222,19,14.22319474835886,0.0,2.252333,38.05074,39.879999999999995,5.2840931112535126,,,,,32.351111111111116,-5.699628888888881
2023,222,20,0.0,0.0,1.335,37.00354,38.21000000000003,4.892212958062815,,,,,33.86,-3.1435400000000016
2023,222,21,0.0,0.0,3.689667,36.70008,36.54000000000002,4.911540385544742,,,,,35.02666666666667,-1.673413333333329
2023,222,22,0.0,0.0,2.759,34.94967,35.07000000000005,4.264826138630864,,,,,34.22888888888889,-0.7207811111111084
2023,222,23,0.0,0.0,2.705667,33.75139,33.650000000000034,3.864143761281707,,,,,32.803333333333335,-0.9480566666666661
2023,223,0,0.0,3.16,2.607,33.04178,32.32000000000005,3.661879189601815,,,,,32.004444444444445,-1.0373355555555577
2023,223,1,0.0,0.0,2.569667,32.15496,31.140000000000043,3.400605861012779,,,,,30.79222222222222,-1.362737777777781
2023,223,2,0.0,0.0,1.812333,31.49747,30.0,3.18499994994673,,,,,29.924444444444443,-1.5730255555555566
2023,223,3,0.0,0.0,0.1193667,30.38128,28.930000000000007,2.8338492583827004,,,,,28.82222222222222,-1.559057777777781
2023,223,4,0.0,0.0,1.143,29.88192,27.99000000000001,2.724307969824698,,,0.602,,27.357777777777777,-2.524142222222224
2023,223,5,0.0,0.0,0.0,29.00524,27.180000000000007,2.4732047152087775,,,,,26.241111111111113,-2.7641288888888873
2023,223,6,2.1881838074398248,3.16,0.8656666,28.92389,26.52000000000004,2.4761958518097673,,,,,25.34111111111111,-3.582778888888889
2023,223,7,28.44638949671772,0.0,0.0,28.31157,26.760000000000048,2.1973366107592076,,,,,24.086666666666666,-4.224903333333334
2023,223,8,87.527352297593,0.0,0.3323666,31.23763,27.980000000000015,2.991720315943104,,,,,26.447777777777777,-4.789852222222223
2023,223,9,152.6258205689278,0.0,0.9894333,32.36659,29.470000000000027,3.3437055550785133,,,,,27.443333333333335,-4.923256666666667
2023,223,10,258.20568927789935,0.0,1.692333,32.80352,31.120000000000005,3.5144912174171847,,,,,30.09777777777778,-2.70574222222222
2023,223,11,279.5404814004376,0.0,1.473667,34.27147,32.860000000000014,3.940625946834998,,,,,30.323333333333338,-3.948136666666663
2023,223,12,402.6258205689278,3.16,1.444333,36.26048,34.58000000000004,4.603027967265372,,,,,32.16444444444445,-4.096035555555552
2023,223,13,396.60831509846827,0.0,2.231,36.51117,36.18000000000001,4.574579780956636,,,,,32.49111111111111,-4.02005888888889
2023,223,14,344.09190371991247,0.0,1.828333,37.50959,37.64000000000004,4.934656138139659,,,,,33.132222222222225,-4.377367777777778
2023,223,15,285.0109409190372,0.0,2.665666,37.80083,38.77000000000004,5.084954470797094,,,,2.193333333333334,33.61666666666667,-4.184163333333331
2023,223,16,159.19037199124725,0.0,1.684967,37.34837,39.43000000000001,4.938163679405602,,,,,33.33888888888889,-4.009481111111114
2023,223,17,35.010940919037196,0.0,1.703,37.0053,39.610000000000014,4.830482160481254,,,,,31.029999999999998,-5.975300000000001
2023,223,18,94.63894967177242,3.16,2.188333,37.76853,39.35000000000002,5.030643769492711,,,,,33.888888888888886,-3.8796411111111127
2023,223,19,12.582056892778994,0.0,2.497667,36.6199,38.610000000000014,4.681770687037218,,,,,32.43333333333333,-4.186566666666671
2023,223,20,0.0,0.0,1.631,35.98724,37.03000000000003,4.482779708855014,,,,,33.96888888888889,-2.0183511111111088
2023,223,21,0.0,0.0,1.777667,35.28667,35.5,4.203457059916346,,,,,34.07888888888888,-1.2077811111111174
2023,223,22,0.0,0.0,2.108333,34.95618,34.150000000000034,4.262208993256024,,,,,32.91,-2.0461800000000068
2023,223,23,0.0,0.0,1.684333,34.02826,32.94,4.1158991122008874,,,,,32.361111111111114,-1.6671488888888888
2023,224,0,0.0,3.16,1.185667,33.2882,31.860000000000017,3.890051973112638,,,,,31.326666666666668,-1.9615333333333353
2023,224,1,0.0,0.0,0.2992667,32.39223,30.90000000000003,3.5370145873029855,,,,,30.50111111111111,-1.8911188888888866
2023,224,2,0.0,0.0,0.0,31.85447,30.0,3.3406370370935243,,,,,29.627777777777776,-2.2266922222222227
2023,224,3,0.0,0.0,1.207,31.82736,29.170000000000016,3.509172629643812,,,,,29.65888888888889,-2.16847111111111
